Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
HONORABLE	DOOLITTLE	JOHN T.		O	CA04	2008	5/15/2008	8135695
HONORABLE	DRAKE	THELMA D.		A	VA02	2008	8/12/2008	8139053
HONORABLE	EHLERS	VERNON J.		O	MI03	2008	5/15/2008	8135701
HONORABLE	ELLISON	KEITH		O	MN05	2008	5/15/2008	8135702
HONORABLE	FATTAH	CHAKA		O	PA02	2008	5/15/2008	8135715
HONORABLE	FORTUNO	LUIS G.		O	PR00	2008	5/13/2008	8135721
HONORABLE	FOXX	VIRGINIA		O	NC05	2008	5/13/2008	8135723
HONORABLE	GERLACH	JIM		A	PA06	2008	6/23/2008	8138764
HONORABLE	GERLACH	JIM		O	PA06	2008	6/10/2008	8138012
HONORABLE	GINGREY	PHIL		O	GA11	2008	6/26/2008	8138787
HONORABLE	GOHMERT	LOUIE		O	TX01	2008	5/15/2008	8135732
HONORABLE	GREEN	GENE		O	TX29	2008	5/15/2008	8135738
HONORABLE	HARMAN	JANE		O	CA36	2008	5/14/2008	8135848
HONORABLE	HENSARLING	JEB		A	TX05	2008	7/14/2008	8138894
HONORABLE	HINCHEY	MAURICE D.		O	NY22	2008	5/15/2008	8135857
HONORABLE	HOOLEY	DARLENE		A	OR05	2008	5/15/2008	8135864
HONORABLE	ISSA	DARRELL E.		O	CA49	2008	6/25/2008	8138789
HONORABLE	JEFFERSON	WILLIAM J.		A	LA02	2008	6/18/2008	8138709
HONORABLE	JEFFERSON	WILLIAM J.		O	LA02	2008	5/15/2008	8135872
HONORABLE	ROSKAM	PETER J.		O	IL06	2008	7/31/2008	8139021
HONORABLE	ROYBAL-ALLARD	LUCILEL		O	CA34	2008	7/30/2008	8138982
HONORABLE	ROYCE	EDWARD R.		O	CA40	2008	5/15/2008	8135758
HONORABLE	RYAN	TIM		A	OH17	2008	6/5/2008	8138019
HONORABLE	SANCHEZ	LORETTA		A	CA47	2008	4/15/2011	8200552
HONORABLE	SARBANES	JOHN P.		O	MD03	2008	5/14/2008	8135765
HONORABLE	SCHWARTZ	ALLYSON Y.		O	PA13	2008	5/7/2008	8135770
HONORABLE	SHULER	HEATH		O	NC11	2008	7/8/2008	8138835
HONORABLE	STARK	FORTNEY PETE		A	CA13	2008	5/22/2008	8135796
HONORABLE	STARK	FORTNEY PETE		O	CA13	2008	4/22/2008	8135795
HONORABLE	SUTTON	BETTY		O	OH13	2008	5/15/2008	8135801
HONORABLE	TAYLOR	GENE		O	MS04	2008	5/15/2008	8135805
HONORABLE	TOWNS	EDOLPHUS		A	NY10	2008	7/9/2008	8138836
HONORABLE	TOWNS	EDOLPHUS		O	NY10	2008	5/13/2008	8135813
HONORABLE	TSONGAS	NIKI		O	MA05	2008	5/23/2008	8135814
HONORABLE	UDALL	MARK		A	CO02	2008	7/9/2008	8138837
HONORABLE	VAN HOLLEN	CHRIS		A	MD08	2008	6/30/2008	8138806
HONORABLE	WASSERMAN SCHULTZ	DEBBIE		O	FL20	2008	6/16/2008	8138631
HONORABLE	WILSON	JOE		O	SC02	2008	5/14/2008	8135835
HONORABLE	YOUNG	C. W. BILL		O	FL10	2008	5/15/2008	8135844
HONORABLE	PLATTS	TODD RUSSELL		O	PA19	2008	5/15/2008	8135978
HONORABLE	PRICE	TOM		A	GA06	2008	7/8/2008	8138832
HONORABLE	RAMSTAD	JIM		A	MN03	2008	6/10/2008	8138206
HONORABLE	RANGEL	CHARLES B.		A	NY15	2008	10/2/2012	8209049
HONORABLE	RICHARDSON	LAURA		A	CA37	2008	6/27/2008	8138795
HONORABLE	ROTHMAN	STEVEN R.		A	NJ09	2008	5/17/2010	8144342
HONORABLE	RUSH	BOBBY L.		O	IL01	2008	9/12/2008	8139241
HONORABLE	SCALISE	STEVE		A	LA01	2008	12/18/2008	8139554
HONORABLE	SIMPSON	MICHAEL K.		O	ID02	2008	5/14/2008	8135782
HONORABLE	SNYDER	VIC		O	AR02	2008	5/15/2008	8135790
HONORABLE	SOUDER	MARK E.		O	IN03	2008	5/15/2008	8135792
HONORABLE	STUPAK	BART		A	MI01	2008	6/13/2008	8138500
HONORABLE	SULLIVAN	JOHN		A	OK01	2008	5/15/2008	8135800
HONORABLE	THOMPSON	BENNIE G.		A	MS02	2008	6/26/2008	8138797
HONORABLE	TIAHRT	TODD		O	KS04	2008	5/15/2008	8135810
HONORABLE	WATERS	MAXINE		A	CA35	2008	8/10/2009	8143142
HONORABLE	WATERS	MAXINE		O	CA35	2008	5/15/2008	8135827
HONORABLE	WATT	MELVIN L.		A	NC12	2008	12/10/2009	8143728
HONORABLE	WATT	MELVIN L.		A	NC12	2008	12/18/2008	8139555
HONORABLE	WELDON	DAVE		O	FL15	2008	5/15/2008	8135832
HONORABLE	WILSON	CHARLES A.		O	OH06	2008	5/15/2008	8135836
HONORABLE	WYNN	ALBERT RUSSELL		O	MD04	2008	5/14/2008	8135842
HONORABLE	RAHALL	NICK J.	II	O	WV03	2008	7/1/2008	8138833
HONORABLE	RANGEL	CHARLES B.		A	NY15	2008	8/12/2009	8143141
HONORABLE	REICHERT	DAVID G.		A	WA08	2008	5/15/2008	8135745
HONORABLE	REICHERT	DAVID G.		O	WA08	2008	5/14/2008	8135744
HONORABLE	RENZI	RICK		O	AZ01	2008	8/12/2008	8139058
HONORABLE	REYES	SILVESTRE		O	TX16	2008	5/15/2008	8135747
HONORABLE	SCOTT	ROBERT C. "BOBBY"		O	VA03	2008	6/4/2008	8138020
HONORABLE	SERRANO	JOSE E.		O	NY16	2008	5/15/2008	8135773
HONORABLE	SHERMAN	BRAD		O	CA27	2008	5/14/2008	8135779
HONORABLE	SHUSTER	BILL		O	PA09	2008	5/13/2008	8135781
HONORABLE	SKELTON	IKE		O	MO04	2008	5/19/2008	8135784
HONORABLE	SLAUGHTER	LOUISE MCINTOSH		O	NY28	2008	5/15/2008	8135785
HONORABLE	TAUSCHER	ELLEN O.		O	CA10	2008	5/13/2008	8135804
HONORABLE	VELAZQUEZ	NYDIA M.		O	NY12	2008	5/14/2008	8135820
HONORABLE	WAMP	ZACH		O	TN03	2008	5/14/2008	8135825
HONORABLE	WESTMORELAND	LYNN A.		O	GA03	2008	7/31/2008	8138983
HONORABLE	WOLF	FRANK R.		O	VA10	2008	5/14/2008	8135839
HONORABLE	YOUNG	DON		O	AK00	2008	5/15/2008	8135843
HONORABLE	SANCHEZ	LORETTA		O	CA47	2008	5/15/2008	8135764
HONORABLE	SARBANES	JOHN P.		A	MD03	2008	7/16/2008	8138899
HONORABLE	SCHIFF	ADAM B.		O	CA29	2008	5/15/2008	8135767
HONORABLE	SCOTT	DAVID		A	GA13	2008	6/16/2008	8138645
HONORABLE	SCOTT	ROBERT C. "BOBBY"		A	VA03	2008	5/22/2009	8140044
HONORABLE	SESSIONS	PETE		O	TX32	2008	5/15/2008	8135774
HONORABLE	SESTAK	JOE		O	PA07	2008	5/15/2008	8135775
HONORABLE	SHADEGG	JOHN B.		O	AZ03	2008	5/15/2008	8135776
HONORABLE	SHULER	HEATH		A	NC11	2008	2/9/2009	8139691
HONORABLE	SMITH	CHRISTOPHER H.		O	NJ04	2008	5/15/2008	8135788
HONORABLE	SMITH	LAMAR		O	TX21	2008	5/15/2008	8135789
HONORABLE	SPRATT	JOHN M.	JR.	O	SC05	2008	7/17/2008	8138900
HONORABLE	TERRY	LEE		O	NE02	2008	5/15/2008	8135806
HONORABLE	THORNBERRY	MAC		O	TX13	2008	5/14/2008	8135809
HONORABLE	TIBERI	PATRICK J.		A	OH12	2008	6/13/2008	8138502
HONORABLE	TIBERI	PATRICK J.		O	OH12	2008	5/15/2008	8135811
HONORABLE	TURNER	MICHAEL R.		O	OH03	2008	5/15/2008	8135815
HONORABLE	UDALL	TOM		O	NM03	2008	5/15/2008	8135817
HONORABLE	UPTON	FRED		O	MI06	2008	5/15/2008	8135818
HONORABLE	WALSH	JAMES T.		O	NY25	2008	5/14/2008	8135823
HONORABLE	WALZ	TIMOTHY J.		O	MN01	2008	5/15/2008	8135824
HONORABLE	WATT	MELVIN L.		O	NC12	2008	5/13/2008	8135826
HONORABLE	WELLER	JERRY		O	IL11	2008	6/13/2008	8138335
HONORABLE	WITTMAN	ROBERT J.		O	VA01	2008	5/15/2008	8135838
HONORABLE	YARMUTH	JOHN A.		O	KY03	2008	5/14/2008	8135845
HONORABLE	AKIN	W. TODD		O	MO02	2008	5/15/2008	8135600
HONORABLE	ALTMIRE	JASON		O	PA04	2008	5/14/2008	8135603
HONORABLE	BAIRD	BRIAN		A	WA03	2008	7/30/2008	8138985
HONORABLE	BALDWIN	TAMMY		O	WI02	2008	5/14/2008	8135609
HONORABLE	BARTLETT	ROSCOE G.		A	MD06	2008	5/14/2009	8140036
HONORABLE	BISHOP	TIMOTHY H.		O	NY01	2008	5/15/2008	8135622
HONORABLE	BOEHNER	JOHN A.		O	OH08	2008	5/15/2008	8135626
HONORABLE	BONNER	JO		O	AL01	2008	5/15/2008	8135627
HONORABLE	BRALEY	BRUCE L.		O	IA01	2008	5/15/2008	8135636
HONORABLE	BROUN	PAUL C.		A	GA10	2008	2/22/2010	8143941
HONORABLE	BROWN	CORRINE		O	FL03	2008	5/15/2008	8135637
HONORABLE	BROWN	HENRY E.	JR.	O	SC01	2008	5/13/2008	8135638
HONORABLE	BROWN-WAITE	GINNY		A	FL05	2008	7/1/2008	8138801
HONORABLE	BUCHANAN	VERN		A	FL13	2008	9/15/2011	8203943
HONORABLE	CARNEY	CHRISTOPHER P.		O	PA10	2008	5/15/2008	8135653
HONORABLE	CARTER	JOHN R.		A	TX31	2008	6/12/2008	8138279
HONORABLE	CLARKE	YVETTE D.		O	NY11	2008	5/15/2008	8135660
HONORABLE	COHEN	STEVE		A	TN09	2008	7/18/2008	8138938
HONORABLE	COOPER	JIM		A	TN05	2008	7/30/2008	8138978
HONORABLE	CUBIN	BARBARA		O	WY00	2008	5/14/2008	8135674
HONORABLE	CULBERSON	JOHN ABNEY		O	TX07	2008	5/15/2008	8135676
HONORABLE	DAVIS	ARTUR		O	AL07	2008	5/20/2008	8135679
HONORABLE	DAVIS	SUSAN A.		O	CA53	2008	5/15/2008	8135684
HONORABLE	DEGETTE	DIANA		A	CO01	2008	6/30/2008	8138803
HONORABLE	DELAURO	ROSA L.		A	CT03	2008	6/27/2008	8138804
HONORABLE	DELAURO	ROSA L.		O	CT03	2008	5/14/2008	8135688
HONORABLE	DIAZ-BALART	MARIO		O	FL25	2008	5/14/2008	8135690
HONORABLE	DONNELLY	JOE		A	IN02	2008	6/8/2012	8206295
HONORABLE	EMANUEL	RAHM		O	IL05	2008	5/15/2008	8135704
HONORABLE	ETHERIDGE	BOB		O	NC02	2008	5/14/2008	8135710
HONORABLE	EVERETT	TERRY		O	AL02	2008	5/14/2008	8135711
HONORABLE	FALLIN	MARY		O	OK05	2008	5/8/2008	8135713
HONORABLE	FARR	SAM		O	CA17	2008	5/14/2008	8135714
HONORABLE	FLAKE	JEFF		A	AZ06	2008	5/14/2009	8140038
HONORABLE	FORTUNO	LUIS G.		A	PR00	2008	6/5/2008	8138011
HONORABLE	FOSSELLA	VITO		O	NY13	2008	9/15/2008	8139242
HONORABLE	GILLIBRAND	KIRSTEN E.		O	NY20	2008	5/14/2008	8135731
HONORABLE	GINGREY	PHIL		A	GA11	2008	9/5/2008	8139206
HONORABLE	GOODE	VIRGIL H.	JR.	O	VA05	2008	5/14/2008	8135734
HONORABLE	GREEN	AL		O	TX09	2008	5/14/2008	8135737
HONORABLE	GRIJALVA	RAUL M.		O	AZ07	2008	6/16/2008	8138634
HONORABLE	GUTIERREZ	LUIS V.		A	IL04	2008	9/12/2012	8208302
HONORABLE	HASTINGS	ALCEE L.		O	FL23	2008	5/1/2008	8135849
HONORABLE	HASTINGS	DOC		O	WA04	2008	5/14/2008	8135850
HONORABLE	HELLER	DEAN		O	NV02	2008	5/15/2008	8135852
HONORABLE	HIGGINS	BRIAN		O	NY27	2008	5/9/2008	8135855
HONORABLE	HILL	BARON P.		A	IN09	2008	10/1/2008	8139282
HONORABLE	HILL	BARON P.		O	IN09	2008	5/15/2008	8135856
HONORABLE	HINCHEY	MAURICE D.		A	NY22	2008	10/22/2008	8139374
HONORABLE	HOYER	STENY H.		O	MD05	2008	5/14/2008	8135865
HONORABLE	KING	PETER T.		A	NY03	2008	6/2/2008	8138301
HONORABLE	KIRK	MARK STEVEN		O	IL10	2008	5/15/2008	8135890
HONORABLE	LAMBORN	DOUG		A	CO05	2008	6/20/2008	8138746
HONORABLE	LANGEVIN	JAMES R.		A	RI02	2008	5/15/2009	8140010
HONORABLE	LANGEVIN	JAMES R.		A	RI02	2008	10/8/2010	8149143
HONORABLE	LEE	BARBARA		A	CA09	2008	5/14/2009	8140041
HONORABLE	LEWIS	JERRY		O	CA41	2008	5/13/2008	8135907
HONORABLE	LOBIONDO	FRANK A.		O	NJ02	2008	5/13/2008	8135910
HONORABLE	LUNGREN	DANIEL E.		O	CA03	2008	5/15/2008	8135914
HONORABLE	LYNCH	STEPHEN F.		O	MA09	2008	5/15/2008	8135915
HONORABLE	MALONEY	CAROLYN B.		O	NY14	2008	5/15/2008	8135931
HONORABLE	MANZULLO	DONALD A.		O	IL16	2008	5/15/2008	8135932
HONORABLE	MATHESON	JIM		O	UT02	2008	5/15/2008	8135935
HONORABLE	MCCAUL	MICHAEL T.		O	TX10	2008	7/15/2008	8138896
HONORABLE	MICA	JOHN L.		O	FL07	2008	5/15/2008	8135940
HONORABLE	MITCHELL	HARRY E.		O	AZ05	2008	6/16/2008	8138629
HONORABLE	MURPHY	PATRICK J.		O	PA08	2008	5/13/2008	8135953
HONORABLE	MUSGRAVE	MARILYN N.		O	CO04	2008	5/13/2008	8135956
HONORABLE	PAUL	RON		O	TX14	2008	5/14/2008	8135971
HONORABLE	PETERSON	COLLIN C.		O	MN07	2008	5/14/2008	8135975
HONORABLE	PITTS	JOSEPH R.		O	PA16	2008	5/14/2008	8135977
HONORABLE	PORTER	JON C.		O	NV03	2008	6/19/2008	8138711
HONORABLE	PRYCE	DEBORAH		A	OH15	2008	6/18/2008	8138644
HONORABLE	REGULA	RALPH		A	OH16	2008	6/25/2008	8138794
HONORABLE	RUPPERSBERGER	C. A. DUTCH		O	MD02	2008	5/15/2008	8135759
HONORABLE	SALI	BILL		A	ID01	2008	7/9/2008	8138834
HONORABLE	SAXTON	JIM		O	NJ03	2008	5/15/2008	8135766
HONORABLE	SHEA-PORTER	CAROL		O	NH01	2008	5/15/2008	8135778
HONORABLE	SHIMKUS	JOHN		O	IL19	2008	5/15/2008	8135780
HONORABLE	SIRES	ALBIO		O	NJ13	2008	5/15/2008	8135783
HONORABLE	SULLIVAN	JOHN		O	OK01	2008	5/15/2008	8135799
HONORABLE	TANNER	JOHN S.		O	TN08	2008	5/15/2008	8135803
HONORABLE	THOMPSON	BENNIE G.		O	MS02	2008	5/14/2008	8135807
HONORABLE	THOMPSON	MIKE		O	CA01	2008	5/15/2008	8135808
HONORABLE	UDALL	MARK		O	CO02	2008	5/27/2008	8135816
HONORABLE	WALDEN	GREG		O	OR02	2008	5/15/2008	8135829
HONORABLE	WAXMAN	HENRY A.		A	CA30	2008	6/10/2008	8138207
HONORABLE	WHITFIELD	ED		O	KY01	2008	5/14/2008	8135834
HONORABLE	YARMUTH	JOHN A.		A	KY03	2008	6/12/2008	8138334
HONORABLE	YARMUTH	JOHN A.		A	KY03	2008	12/8/2009	8143699
HONORABLE	HUNTER	DUNCAN		O	CA52	2008	5/15/2008	8135867
HONORABLE	ISSA	DARRELL E.		A	CA49	2008	6/25/2008	8138790
HONORABLE	JORDAN	JIM		O	OH04	2008	5/14/2008	8135879
HONORABLE	KELLER	RIC		O	FL08	2008	5/1/2008	8135883
HONORABLE	KING	PETER T.		O	NY03	2008	5/15/2008	8135888
HONORABLE	KINGSTON	JACK		O	GA01	2008	9/12/2008	8139240
HONORABLE	KUHL	JOHN R. "RANDY"	JR.	O	NY29	2008	5/15/2008	8135895
HONORABLE	LAHOOD	RAY		A	IL18	2008	7/9/2008	8138831
HONORABLE	LARSEN	RICK		O	WA02	2008	5/14/2008	8135901
HONORABLE	LEWIS	JOHN		A	GA05	2008	4/29/2009	8139948
HONORABLE	LINDER	JOHN		O	GA07	2008	6/12/2008	8138281
HONORABLE	LOFGREN	ZOE		A	CA16	2008	5/7/2009	8140042
HONORABLE	LOWEY	NITA M.		O	NY18	2008	5/15/2008	8135986
HONORABLE	MACK	CONNIE		A	FL14	2008	1/8/2009	8139591
HONORABLE	MAHONEY	TIM		O	FL16	2008	8/12/2008	8139057
HONORABLE	MATSUI	DORIS O.		O	CA05	2008	5/14/2008	8135936
HONORABLE	MCCARTHY	KEVIN		O	CA22	2008	5/15/2008	8135917
HONORABLE	MCDERMOTT	JIM		O	WA07	2008	5/14/2008	8138336
HONORABLE	MCNERNEY	JERRY		A	CA11	2008	6/4/2008	8138016
HONORABLE	MILLER	CANDICE S.		A	MI10	2008	6/26/2008	8138792
HONORABLE	MORAN	JERRY		O	KS01	2008	5/15/2008	8135951
HONORABLE	MURTHA	JOHN P.		A	PA12	2008	9/15/2008	8139243
HONORABLE	NORTON	ELEANOR HOLMES		A	DC00	2008	6/19/2008	8138710
HONORABLE	OBEY	DAVID R.		O	WI07	2008	5/15/2008	8135965
HONORABLE	OLVER	JOHN W.		O	MA01	2008	5/14/2008	8135966
HONORABLE	PORTER	JON C.		A	NV03	2008	6/24/2008	8138793
HONORABLE	PRYCE	DEBORAH		O	OH15	2008	5/9/2008	8135983
HONORABLE	PUTNAM	ADAM H.		O	FL12	2008	5/15/2008	8135984
HONORABLE	RODRIGUEZ	CIRO D.		A	TX23	2008	6/23/2008	8138765
HONORABLE	ROGERS	MIKE J.		O	MI08	2008	5/14/2008	8135756
HONORABLE	ROSS	MIKE		O	AR04	2008	5/13/2008	8135754
HONORABLE	SALAZAR	JOHN T.		O	CO03	2008	5/15/2008	8135762
HONORABLE	SCOTT	DAVID		O	GA13	2008	5/15/2008	8135771
HONORABLE	SMITH	ADAM		O	WA09	2008	5/7/2008	8135786
HONORABLE	SMITH	ADRIAN		O	NE03	2008	5/15/2008	8135787
HONORABLE	SPACE	ZACHARY T.		O	OH18	2008	5/15/2008	8135793
HONORABLE	SPEIER	JACKIE		O	CA12	2008	5/23/2008	8135794
HONORABLE	WALBERG	TIM		O	MI07	2008	5/15/2008	8135822
HONORABLE	WATSON	DIANE E.		A	CA33	2008	6/20/2008	8138768
HONORABLE	WAXMAN	HENRY A.		O	CA30	2008	5/15/2008	8135828
HONORABLE	WEXLER	ROBERT		O	FL19	2008	5/15/2008	8135833
HONORABLE	WILSON	HEATHER		O	NM01	2008	5/15/2008	8138021
