Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
	DODDS	PHILIP		O	FL03	2012	6/20/2012	8208449
HONORABLE	DOGGETT	LLOYD		X	TX25	2012	5/15/2012	8206870
	DRISCOLL	BILL		X	WA06	2012	5/22/2012	8207080
HONORABLE	DUNCAN	JEFF		A	SC03	2012	7/18/2013	8212614
HONORABLE	DUNCAN	JOHN J.	JR.	O	TN02	2012	5/9/2012	8205440
	DYER	OMAR L.		O	NJ08	2012	3/7/2012	8208017
	EHRLICH	JESSICA		O	FL13	2012	6/15/2012	8208158
	ESTY	ELIZABETH H.		X	CT05	2012	5/22/2012	8207081
	ESTY	ELIZABETH H.		O	CT05	2012	5/30/2012	8208604
	FEATHERMAN	JOHN		D	PA01	2012	8/31/2012	8208766
HONORABLE	FILNER	BOB		X	CA51	2012	5/11/2012	8206852
HONORABLE	FINCHER	STEPHEN LEE		O	TN08	2012	6/8/2012	8206301
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		O	TN03	2012	5/15/2012	9102103
HONORABLE	FORBES	J. RANDY		X	VA04	2012	5/15/2012	8206894
	FORD	THERESE		O	AL02	2012	5/23/2012	8208372
HONORABLE	FORTENBERRY	JEFF		A	NE01	2012	5/15/2013	8210408
	FRANKEL	LOIS J.		A	FL22	2012	1/9/2013	8209644
	FREEMAN	GLENN M.		D	NE02	2012	5/11/2012	8206170
	FRETTS	CALEN		O	FL01	2012	7/18/2012	8208492
	FRITZLAN	LARRY		O	CA02	2012	5/14/2012	8208396
	GAITHER	ROBERT CASON		O	SC03	2012	5/9/2012	8208345
	GARCIA	JOSE (JOE) ANTONIO		O	FL25	2012	9/13/2012	8208297
	GARCIA	LUIS R.	JR.	W	FL25	2012	10/26/2012	8209330
	GARLAND	DAVID PAUL		D	NY12	2012	8/22/2012	8208773
HONORABLE	GIBSON	CHRISTOPHER P.		O	NY20	2012	5/8/2012	8205465
	GILLMOR	RICHARD H.		O	FL08	2012	7/20/2012	8208493
HONORABLE	GINGREY	PHIL		A	GA11	2012	8/13/2013	8212873
	GOCI	JOHN		O	MI13	2012	9/4/2012	8207812
	GONZALEZ	ROBERTO F.		O	TX14	2012	10/24/2012	8209317
	GOODALE	TROY CHRISTOPHER		D	TN02	2012	8/20/2012	8208774
	GOODALE	TROY CHRISTOPHER		A	TN02	2012	10/22/2012	8209271
HONORABLE	GRANGER	KAY		X	TX12	2012	4/25/2012	8206845
	GRANNIS	MARK ANDREW		O	MD08	2012	8/13/2012	8208538
	GREEN	RONALD NEAL		O	OR03	2012	8/23/2012	8208557
HONORABLE	GRIFFIN	TIM		X	AR02	2012	5/15/2012	8206895
HONORABLE	GRIMM	MICHAEL G.		A	NY13	2012	6/6/2012	8206199
	HANNEMANN	MULIUFI F.		O	HI02	2012	5/18/2012	8208567
	CUMMINGS	LAUREEN A.		D	PA17	2012	4/9/2012	8207736
	DAINES	STEVEN D.		O	MT00	2012	5/17/2012	8208621
	DAVIS	CATHERINE		W	GA04	2012	8/23/2012	8208790
HONORABLE	DAVIS	DANNY K.		O	IL07	2012	6/8/2012	8206300
	DELANEY	JOHN K.		A	MD06	2012	11/13/2013	8213484
	DELEON	DONALD RAMON		D	TX27	2012	10/19/2012	8209282
	DIZON	KARLO ISAIAS JORGE		O	GU00	2012	5/25/2012	8208421
	DOHERTY	BRENDAN P.		X	RI01	2012	5/14/2012	8207053
	DOHERTY	BRENDAN P.		O	RI01	2012	8/13/2012	8208537
	DRISCOLL	BILL		O	WA06	2012	7/6/2012	8208469
HONORABLE	DUFFY	SEAN P.		X	WI07	2012	5/17/2012	8206889
	DULIN	ANDY T.		O	NC09	2012	4/11/2012	8208081
HONORABLE	DUNCAN	JEFF		O	SC03	2012	5/14/2012	8205436
	ELLINGTON	SCOTT A.		O	AR01	2012	5/2/2012	8208311
HONORABLE	ELLMERS	RENEE L.		A	NC02	2012	5/23/2012	8205444
	ENGEL	THOMAS E.		W	NY22	2012	12/19/2012	8209559
	ERHARD	EVELYN		O	NM02	2012	10/17/2012	8209205
HONORABLE	ESHOO	ANNA G.		A	CA14	2012	5/8/2012	8205448
	ESRATI	DAVID		O	OH10	2012	7/18/2012	8208491
	EYE	ROBERT V.		O	KS02	2012	7/18/2012	8208490
HONORABLE	FATTAH	CHAKA		A	PA02	2012	6/20/2012	8206430
HONORABLE	FLEMING	JOHN		O	LA04	2012	5/15/2012	8205454
	FLINN	GEORGE S.	JR.	O	TN09	2012	6/22/2012	8208450
HONORABLE	FLORES	BILL		O	TX17	2012	8/13/2012	8207478
HONORABLE	FORBES	J. RANDY		O	VA04	2012	8/7/2012	8206983
HONORABLE	FRANK	BARNEY		O	MA04	2012	5/14/2012	9102102
HONORABLE	FRANKS	TRENT		O	AZ02	2012	5/9/2012	8205457
	FRYE	TIMOTHY LEE		D	IN07	2012	8/23/2012	8208769
	FULNER	ROBERT JAMES		D	MI09	2012	8/20/2012	8208770
	GARCIA	PAT		O	CA46	2012	4/30/2012	8208124
	GILL	DAVID MICHAEL		O	IL13	2012	5/23/2012	8208605
	GILLAN	KIM JANICE		O	MT00	2012	5/23/2012	8208606
	GILLUM	R. J.		W	NV02	2012	10/24/2012	8209332
HONORABLE	GINGREY	PHIL		A	GA11	2012	12/30/2013	8213735
HONORABLE	GINGREY	PHIL		X	GA11	2012	5/15/2012	8206871
HONORABLE	GOHMERT	LOUIE		O	TX01	2012	5/15/2012	8205471
	GOODALE	TROY CHRISTOPHER		D	TN02	2012	6/13/2012	8207693
	GREENBERG	MARK DANIEL		O	CT05	2012	5/23/2012	8208867
HONORABLE	GRIFFIN	TIM		O	AR02	2012	6/21/2012	8206431
HONORABLE	GRIJALVA	RAUL M.		A	AZ07	2012	6/14/2012	8206380
HONORABLE	GRIJALVA	RAUL M.		O	AZ07	2012	5/14/2012	8205477
	GRUNWALD	JOHN		D	TX34	2012	2/29/2012	8207694
	GRUNWALD	JOHN		O	TX34	2012	4/13/2012	8208110
	GUNN	SUSAN H.		O	WA10	2012	5/15/2012	8208575
	HAAS	WILLIAM C.		W	MO02	2012	8/30/2012	8208793
	HALL	TAMMARA A.		W	FL14	2012	11/2/2012	8209401
HONORABLE	HARRIS	ANDY		O	MD01	2012	5/15/2012	8205487
	HAUGEN	JON T.		O	WA03	2012	5/9/2012	8208690
	HEIDEL	JACK		W	NE02	2012	10/17/2012	8209290
	HENAO	CESAR		O	FL19	2012	7/11/2012	8208476
	HERMANSON	BARRY		O	CA12	2012	9/6/2012	8208298
HONORABLE	AKIN	W. TODD		O	MO02	2012	5/9/2012	8205344
	ALVARADO	SIMON		O	TX12	2012	9/24/2012	8208830
	AUBUCHON	GARY		X	FL14	2012	5/11/2012	8207052
HONORABLE	BACHMANN	MICHELE		A	MN06	2012	5/24/2013	8212128
HONORABLE	BACHUS	SPENCER		O	AL06	2012	5/15/2012	8205351
	BAILEY	CHARLES BOILEAU		O	MD06	2012	3/21/2012	8208031
	BAILEY	PENNY HUGGINS		O	AL06	2012	6/8/2012	8208905
	BARR	GARLAND HALE "ANDY"	IV	O	KY06	2012	5/17/2012	8208413
	BAUER	RUDOLPH ANDREAS		O	SC07	2012	5/23/2012	8208414
HONORABLE	BECERRA	XAVIER		X	CA31	2012	5/22/2012	8206877
	BECKER	RICHARD H.		X	NY18	2012	5/15/2012	8207055
	BEMIS	RONALD S.		O	WA07	2012	7/16/2012	8208946
HONORABLE	BERMAN	HOWARD L.		O	CA28	2012	5/14/2012	8205361
	BIAS	LEE A.		O	WV03	2012	5/4/2012	8208324
HONORABLE	BILIRAKIS	GUS M.		O	FL09	2012	5/14/2012	8205365
HONORABLE	BLACK	DIANE		X	TN06	2012	7/5/2012	8206941
	BLACK	ROBERT HARRIS		D	FL04	2012	2/16/2012	8207723
	BODA	MUIR WAYNE		D	MD01	2012	8/28/2012	8208760
HONORABLE	BRALEY	BRUCE L.		X	IA01	2012	5/14/2012	8206853
DR.	BROOKS	JANIS C.		D	PA14	2012	2/21/2012	8207728
	BROOKS	MAGGIE (MARGARET)		O	NY25	2012	5/23/2012	8208637
	BROSTEN	ERIC		D	MT00	2012	4/18/2012	8207727
	BROUILLET	CAROL LIANE		O	CA18	2012	5/7/2012	8208325
HONORABLE	BROUN	PAUL C.		O	GA10	2012	8/2/2012	8206793
HONORABLE	BUERKLE	ANN MARIE		O	NY25	2012	8/13/2012	8207475
	BURKE	LESLIE DANKS		O	NY22	2012	5/23/2012	8208646
	BURNER	DARCY		O	WA01	2012	5/7/2012	8208990
HONORABLE	CAMPBELL	JOHN		O	CA48	2012	5/14/2012	8205385
HONORABLE	CANSECO	FRANCISCO "QUICO"		O	TX23	2012	7/16/2012	8206592
HONORABLE	CARNAHAN	RUSS		O	MO03	2012	5/15/2012	8205393
	CARTWRIGHT	MATTHEW A.		O	PA17	2012	3/30/2012	8208051
HONORABLE	CHAFFETZ	JASON		O	UT03	2012	5/8/2012	8205397
	CHEN	JAY		O	CA39	2012	5/9/2012	8208947
	CHRISTIE	DAVID P.		O	WA09	2012	5/23/2012	8208859
	CLARK	TARRYL LYNN		O	MN08	2012	7/2/2012	8208457
HONORABLE	CLARKE	HANSEN		O	MI13	2012	5/15/2012	8205403
HONORABLE	COHEN	STEVE		A	TN09	2012	7/13/2012	8206594
HONORABLE	COHEN	STEVE		O	TN09	2012	5/15/2012	8205410
	COLLINS	CHRISTOPHER CARL		A	NY27	2012	12/19/2012	8209567
HONORABLE	CONYERS	JOHN	JR.	A	MI14	2012	10/15/2012	8209127
	COSTELLO	FREDRICK WILLIAM		O	FL06	2012	5/9/2012	8208619
	COSTELLO	ROBERT K.		O	MI14	2012	7/11/2012	8208470
HONORABLE	COURTNEY	JOE		O	CT02	2012	5/15/2012	8205416
HONORABLE	CRENSHAW	ANDER		A	FL04	2012	6/7/2012	8206299
HONORABLE	CRITZ	MARK S.		O	PA12	2012	5/15/2012	8205419
	CROSS	JANE		O	TX15	2012	4/25/2012	8208125
	CROWLEY	ELIZABETH S.		O	NY06	2012	6/4/2012	8208700
	CULLUM	JOHN J.		O	CA46	2012	4/12/2012	8208076
	CUMMINGS	DANIEL CLYDE		D	WY00	2012	11/7/2012	8209411
	DAVIS	RODNEY		A	IL13	2012	7/5/2012	8206789
	DELANEY	JOHN K.		A	MD06	2012	8/13/2013	8212950
HONORABLE	DELAURO	ROSA L.		O	CT03	2012	5/9/2012	8205428
DR.	DEMAPAN	IGNACIA T.		O	MP00	2012	11/15/2012	8209439
HONORABLE	DENHAM	JEFF		A	CA19	2012	5/15/2013	8210407
HONORABLE	DENT	CHARLES W.		O	PA15	2012	7/25/2012	8206734
	DEWEY	ELIZABETH (BETSY)		D	TX25	2012	7/18/2012	8206685
	DIAFERIA	JOSEPH P.		D	NY16	2012	8/17/2012	8208763
	DILAN	ERIK MARTIN		O	NY07	2012	4/12/2012	8208205
HONORABLE	DINGELL	JOHN D.		O	MI15	2012	5/15/2012	8205434
	DOHENY	MATTHEW A.		O	NY23	2012	5/22/2012	8208863
	DONOVAN	CHRISTOPHER		O	CT05	2012	6/13/2012	8208172
HONORABLE	DREIER	DAVID		A	CA26	2012	4/29/2013	8210158
	DUCKWORTH	L. TAMMY		O	IL08	2012	8/22/2012	8207805
	EATON	MELISSA ANN		O	PA03	2012	3/23/2012	8208030
	ENYART	WILLIAM L.	JR.	A	IL12	2012	12/19/2012	8209568
	ENYART	WILLIAM L.	JR.	O	IL12	2012	7/12/2012	8208159
	EVERETT	EARL E.		D	OK02	2012	5/24/2012	8206169
HONORABLE	FALEOMAVAEGA	ENI F. H.		O	AS00	2012	5/15/2012	8205449
HONORABLE	FARENTHOLD	BLAKE		A	TX27	2012	8/22/2012	8207759
	FARRIS	JIMMY		O	ID01	2012	8/24/2012	8208556
	FERNANDEZ	ANGEL		O	FL26	2012	10/22/2012	8209270
HONORABLE	FINCHER	STEPHEN LEE		X	TN08	2012	5/17/2012	8206981
	FISTLER	SCOTT MICHAEL		O	AZ07	2012	8/1/2012	8208520
	FITZGERALD	JOHN		O	CA11	2012	5/23/2012	8208382
HONORABLE	FLAKE	JEFF		O	AZ06	2012	5/10/2012	8205452
	FRAZIER	WILLIAM		O	IN06	2012	9/6/2012	8208294
	FROELICH	BRIAN P.		O	NJ04	2012	5/16/2012	8208386
HONORABLE	FUDGE	MARCIA L.		O	OH11	2012	5/15/2012	8205458
	GABBARD	TULSI		O	HI02	2012	5/18/2012	8208692
	GAILLOT	JACQUES RENE	JR.	D	FL28	2012	8/29/2012	8208771
HONORABLE	GALLEGLY	ELTON		O	CA24	2012	5/9/2012	8205460
HONORABLE	GARDNER	CORY		O	CO04	2012	5/15/2012	8205462
HONORABLE	GIBBS	BOB		A	OH18	2012	6/29/2012	8206494
	GIBSON	MARK TIMOTHY		O	VA11	2012	7/26/2012	8208510
	GONZALEZ	G. BILL		O	CA32	2012	4/12/2012	8208078
HONORABLE	GOODLATTE	BOB		O	VA06	2012	5/15/2012	8205472
	GOTTLIEB	JEFFREY		W	NY06	2012	8/31/2012	8208792
	GRAVES	JAMES JOSEPH		O	MN06	2012	5/16/2012	8208573
HONORABLE	GRAVES	SAM		O	MO06	2012	5/14/2012	8205469
	GRAYSON	ALAN MARK		O	FL09	2012	7/18/2012	8208494
	GRIFFIN	KY DOUGLAS		O	TX36	2012	5/7/2012	8208329
	GRIFFITH	ROLF PARKER	JR.	O	AL05	2012	3/12/2012	8208015
HONORABLE	GUINTA	FRANK C.		O	NH01	2012	5/15/2012	8205481
	HALL	HEIDI		D	CA01	2012	3/21/2013	8210062
	HALLORAN	DANIEL JAMES	III	O	NY06	2012	7/30/2012	8208513
	HARRIMAN	BRAD J.		X	IL12	2012	5/22/2012	8207083
	HARRIMAN	BRAD J.		O	IL12	2012	6/5/2012	8208708
	HART	JAMES		O	TN08	2012	4/23/2012	8208189
HONORABLE	HASTINGS	ALCEE L.		O	FL23	2012	5/15/2012	8205490
	HATTER	JOHN		W	IN06	2012	10/24/2012	8209333
	HAYWARD	WILLIAM R.		D	TX28	2012	4/6/2012	8207697
HONORABLE	ACKERMAN	GARY L.		O	NY05	2012	5/14/2012	8205342
HONORABLE	ADERHOLT	ROBERT B.		X	AL04	2012	5/16/2012	8206875
	ADKINS	BILL		O	KY04	2012	8/8/2012	8208525
	AGUILAR	PETE		O	CA31	2012	5/22/2012	8208378
	ANGLE	SHARRON		W	NV02	2012	10/11/2012	8209171
	AUBUCHON	GARY		O	FL14	2012	7/2/2012	8208456
	BAILEY	HAROLD L.		D	IL01	2012	8/15/2012	8208758
	BATCHER	SCOTT		W	IA02	2012	8/29/2012	8208788
	BEACHAM	ANDREW ROBERT		D	KY02	2012	3/21/2013	8210061
	BEAVAN	COLIN		O	NY08	2012	10/17/2012	8209215
	BEAVEN	HEATHER M.		O	FL06	2012	4/6/2012	8208206
HONORABLE	BECERRA	XAVIER		O	CA31	2012	6/14/2012	8206379
	BECK	ERIC		O	NJ11	2012	3/16/2012	8208019
	BERGMANN	CHARLOTTE		X	TN09	2012	5/22/2012	8207079
HONORABLE	BISHOP	SANFORD D.	JR.	O	GA02	2012	5/15/2012	8205367
	BLOOMFIELD	BILL		O	CA33	2012	5/7/2012	8208136
HONORABLE	BORDALLO	MADELEINE Z.		O	GU00	2012	5/1/2012	8205374
HONORABLE	BRALEY	BRUCE L.		O	IA01	2012	6/19/2012	8206427
HONORABLE	BROUN	PAUL C.		X	GA10	2012	5/14/2012	8206854
	BROWN	DUGALD ANDREW		O	WV02	2012	4/17/2012	8208109
	BURCH	WILLIAM P.		O	TX25	2012	11/2/2012	8209390
HONORABLE	BURGESS	MICHAEL C.		A	TX26	2012	5/15/2013	8210406
HONORABLE	BURTON	DAN		O	IN05	2012	5/14/2012	8205381
	BUSTOS	CHERI		A	IL17	2012	12/21/2012	8209584
	CAMPOS	BENJAMIN		O	CA38	2012	5/23/2012	8208371
HONORABLE	CAPITO	SHELLEY MOORE		O	WV02	2012	5/15/2012	8205387
	CARVIN	JOSEPH		X	NY17	2012	5/15/2012	8207056
	CHISHOLM	JAMES KEVIN		D	VA10	2012	5/15/2012	8206166
	CILLEY	STEWART JOHN		D	CA05	2012	4/13/2012	8207733
HONORABLE	CLEAVER	EMANUEL		O	MO05	2012	5/15/2012	8205406
HONORABLE	COBLE	HOWARD		A	NC06	2012	7/31/2012	8206794
HONORABLE	COFFMAN	MIKE		A	CO06	2012	7/12/2013	8212550
	COLLINS	DOUGLAS ALLEN		A	GA09	2012	12/20/2012	8209569
HONORABLE	CONYERS	JOHN	JR.	A	MI14	2012	7/31/2013	8212720
HONORABLE	COOPER	JIM		O	TN05	2012	6/25/2012	8206441
	D'ANNUNZIO	TIMOTHY BRUCE		O	NC04	2012	4/11/2012	8208077
HONORABLE	DEGETTE	DIANA		O	CO01	2012	5/11/2012	8205429
	DELBENE	SUZAN K.		A	WA01	2012	5/15/2013	8210430
	DELOACH	KENNETH RAY	JR.	O	GA02	2012	6/21/2012	8208448
HONORABLE	DENHAM	JEFF		O	CA19	2012	5/15/2012	8205430
	DESANTIS	RONALD D.		O	FL06	2012	5/17/2012	8208618
	DONALDS	BRYON		O	FL14	2012	6/5/2012	8208707
	DOWDELL	JOANNE		W	NH01	2012	10/25/2012	8209329
HONORABLE	DREIER	DAVID		A	CA26	2012	7/31/2012	8206795
	DUCHENY	DENISE MORENO		O	CA51	2012	5/23/2012	8208691
	DUCKWORTH	L. TAMMY		X	IL08	2012	5/17/2012	8207075
HONORABLE	DUFFY	SEAN P.		O	WI07	2012	8/13/2012	8207467
	EVANS	JAMES S.		O	MO07	2012	5/23/2012	8208864
	FALCONE	VIVANNE C.		O	NY02	2012	9/27/2012	8208938
HONORABLE	FATTAH	CHAKA		O	PA02	2012	5/15/2012	8205451
	FITRAKIS	ROBERT J.		D	OH03	2012	8/22/2012	8208768
	HALL	DENNIS M.		D	WI02	2012	4/11/2012	8207695
	HARRIS	JOHN ANDREW		D	AL03	2012	8/29/2012	8208775
	HARRIS	RICHARDJASON (R.J.)		O	OK04	2012	6/18/2012	8208439
	HART	TOMEKA		O	TN09	2012	10/17/2012	8209216
	HARTMAN	JOHN		O	IL13	2012	10/11/2012	8209154
	HARVILLA	SHANNON RICHARD		D	FL21	2012	8/22/2012	8208776
	HAUGEN	JON T.		A	WA03	2012	5/11/2012	9101018
	HEINZ	MATTHEW GERALD		O	AZ02	2012	5/24/2012	8208647
	HERNAN	MICHAEL		D	AZ04	2012	5/11/2012	8206173
	HERNANDEZ	JOSE M.		O	CA10	2012	6/26/2012	8208452
	HERRERA	JESS JOHN		O	CA26	2012	4/23/2012	8208121
	HILL	KIRAN		O	NV04	2012	12/20/2012	8209590
HONORABLE	HIMES	JAMES A.		X	CT04	2012	5/17/2012	8206897
HONORABLE	HINOJOSA	RUBEN		O	TX15	2012	8/9/2012	8207009
	HOOGENDYK	JACK		O	MI06	2012	5/2/2012	8208648
	HORSFORD	STEVEN ALEXZANDER		A	NV04	2012	12/19/2012	8209570
	HOSMER	ANDREW JOHN		W	NH01	2012	10/19/2012	8209291
	HOSTERMAN	JENNIFER		D	CA15	2012	5/7/2012	8207744
HONORABLE	ISRAEL	STEVE		O	NY02	2012	5/15/2012	8205511
HONORABLE	ISSA	DARRELL E.		O	CA49	2012	6/29/2012	8206496
	JACKSON	JAMES MICHAEL (MIKE)		O	TX36	2012	5/23/2012	8208819
HONORABLE	JACKSON LEE	SHEILA		O	TX18	2012	8/10/2012	8207482
HONORABLE	JONES	WALTER B.		O	NC03	2012	5/11/2012	8205520
HONORABLE	JORDAN	JIM		O	OH04	2012	5/10/2012	8205518
	KENIMER	WILLIAM CURTIS		O	KY06	2012	4/30/2012	8208128
HONORABLE	KINZINGER	ADAM		A	IL11	2012	6/8/2012	8206297
	KIRKPATRICK	ANN		O	AZ01	2012	9/17/2012	8208752
HONORABLE	KLINE	JOHN		O	MN02	2012	5/15/2012	8205539
	KLINGEMANN	ERIC		O	TX31	2012	5/4/2012	8208312
	KOEHLER	DAVID M.		W	IL17	2012	11/26/2012	8209484
	KOENEN	GLENN MICHAEL		O	MO02	2012	4/30/2012	8208966
	KOSKINIEMI	STEPHEN		D	AZ08	2012	8/8/2012	8207458
	KUSTER	ANN MCLANE		A	NH02	2012	12/26/2012	8209591
	KWIATLAWSKI	KAREN U.		D	VA06	2012	5/22/2013	9103145
	LAFERLA	JOHN JAMES		O	MD01	2012	3/7/2012	8208012
	LANGE	BEN M.		O	IA01	2012	2/29/2012	8207962
HONORABLE	LARSON	JOHN B.		O	CT01	2012	5/15/2012	8205545
	LEE	AL		O	TX33	2012	3/7/2012	8208013
HONORABLE	LEE	BARBARA		A	CA09	2012	5/15/2013	8210412
HONORABLE	LEWIS	JOHN		O	GA05	2012	8/13/2012	8207469
	LILES	ANDREW JAY		X	FL02	2012	5/15/2012	8207059
	LINDSTROM	BRETT		O	NE02	2012	11/16/2012	8209441
HONORABLE	LOBIONDO	FRANK A.		A	NJ02	2012	7/2/2012	9102214
	MAFFEI	DANIEL B.		A	NY25	2012	5/24/2013	8212129
HONORABLE	MALONEY	CAROLYN B.		O	NY14	2012	5/15/2012	8205582
	MALONEY	SEAN PATRICK		X	NY22	2012	1/3/2013	8209639
	MALONEY	SEAN PATRICK		O	NY22	2012	5/31/2012	8208649
	MARTINEZ	GEORGE		O	NY12	2012	4/11/2012	8208196
	MATTHEWS	DAN		O	WA02	2012	3/28/2012	8208178
	MCALEER	DONNA		O	UT01	2012	9/12/2012	8208300
HONORABLE	MCCARTHY	CAROLYN		A	NY04	2012	5/15/2013	8210414
	HARLOW	DAVID ARTHUR		D	OH10	2012	5/18/2012	8206172
	HARRIS	RONALD WILLIAM		O	MO06	2012	5/24/2012	8208383
HONORABLE	HAYWORTH	NAN A. S.		X	NY19	2012	5/17/2012	8206896
HONORABLE	HECK	JOSEPH J.		O	NV03	2012	5/15/2012	8205492
HONORABLE	HENSARLING	JEB		O	TX05	2012	5/15/2012	8205495
HONORABLE	HERGER	WALLY		O	CA02	2012	5/11/2012	8205494
HONORABLE	HIRONO	MAZIE K.		O	HI02	2012	5/15/2012	9102104
	HIRSCHBIEL	PAUL ODELL		O	VA02	2012	6/6/2012	8208823
	HOBBS	STEVE		O	WA01	2012	11/9/2012	8209440
	HOLLIDAY	BERNARD ANSELY		D	NC13	2012	4/13/2012	8207698
	HOLMES	SONYA PAGE		O	NC02	2012	4/9/2012	8208070
HONORABLE	HOYER	STENY H.		A	MD05	2012	5/29/2012	8205510
	HUFFMAN	JARED		A	CA06	2012	5/16/2013	8210287
	HUFFMAN	JARED		A	CA06	2012	5/16/2013	8210442
	IDROGO	MICHAEL		O	TX20	2012	6/13/2012	8208170
	IZZO	ROSE		O	DE01	2012	10/17/2012	8209217
HONORABLE	JACKSON	JESSE L.	JR.	T	IL02	2012	7/16/2013	8212559
HONORABLE	JOHNSON	BILL		O	OH06	2012	5/15/2012	8205516
	JOHNSON	HOWARD GEORGE		D	CA34	2012	8/22/2012	8208778
	KABAT	RONALD PAUL		O	CA20	2012	8/24/2012	8207813
	KALLAS	JOSEPH C.		O	WI06	2012	10/24/2012	8209319
	KELLY	JESSE NOLAN		O	AZ08	2012	2/9/2012	8208965
	KENNEDY	JOSEPH P.	III	X	MA04	2012	5/22/2012	8207084
HONORABLE	KING	STEVE		O	IA05	2012	6/27/2012	8206497
	KNOTT	JOYCE		O	SC05	2012	5/23/2012	8208373
	KORMOS	THERESA		W	IL12	2012	10/11/2012	8209076
	KRIKORIAN	DAVID H.		O	OH02	2012	2/8/2012	8207937
	KRISHNAMOORTHI	S. RAJA		W	IL08	2012	10/18/2012	8209293
	KUHNLE	JUSTIN		D	IN03	2012	3/22/2012	8207709
	LAMALFA	DOUG		O	CA02	2012	5/11/2012	8208351
HONORABLE	LANCE	LEONARD		O	NJ07	2012	7/10/2012	8206510
HONORABLE	LATHAM	TOM		O	IA04	2012	5/15/2012	8205547
	LEFAVOUR	NICOLE		O	ID02	2012	4/13/2012	8208111
	LEHNER	DALE CLIFFORD		D	WI07	2012	3/28/2012	8207711
	LEWIS	DAVID		O	OH08	2012	3/14/2012	8208022
HONORABLE	LEWIS	JOHN		X	GA05	2012	5/24/2012	8206903
	LIBERATORE	PHILIP LAURENCE		O	CA08	2012	5/16/2012	8208387
	LINGENFELDER	JOHN	JR.	D	TX03	2012	10/17/2012	8209184
HONORABLE	LIPINSKI	DANIEL		O	IL03	2012	5/15/2012	8205553
HONORABLE	LOBIONDO	FRANK A.		O	NJ02	2012	5/15/2012	8205577
	LONGO	DEAN JAY		O	VA03	2012	7/2/2012	8208462
HONORABLE	LOWEY	NITA M.		O	NY18	2012	5/11/2012	8205570
HONORABLE	LUETKEMEYER	BLAINE		O	MO09	2012	5/2/2012	9102108
	MACK	RICHARD		O	TX21	2012	5/11/2012	8208361
	MAJORS	BRUCE		O	DC00	2012	5/16/2013	8210760
	MALDONADO	ABEL		O	CA24	2012	5/18/2012	8208580
	MALONEY	SEAN PATRICK		A	NY22	2012	1/23/2013	8209718
HONORABLE	MANZULLO	DONALD A.		O	IL16	2012	4/25/2012	8205583
HONORABLE	MATHESON	JIM		O	UT02	2012	5/15/2012	8205585
	MAYER	ERIC C.		D	MO03	2012	10/9/2012	8209081
HONORABLE	MCCARTHY	CAROLYN		O	NY04	2012	5/15/2012	8205587
	HERRIMAN	CARROLL WAYNE		O	OK02	2012	5/16/2012	8208584
HONORABLE	HIGGINS	BRIAN		A	NY27	2012	7/16/2012	8206598
HONORABLE	HIMES	JAMES A.		O	CT04	2012	7/17/2012	8206680
	HOLBERT	JAMES E.		W	KY05	2012	10/17/2012	8209183
	HOLDER	JESSE JAKE		O	NV03	2012	4/11/2012	8208083
	HOLDING	GEORGE EDWARD BELL		O	NC13	2012	6/13/2012	8208171
	HUFFMAN	JARED		A	CA06	2012	12/18/2012	8209566
HONORABLE	HUIZENGA	BILL		O	MI02	2012	5/15/2012	8205505
	HUNT	JEFFREY PAUL		W	NC11	2012	10/24/2012	8209334
HONORABLE	INSLEE	JAY		T	WA01	2012	4/18/2012	8208960
	ISHMAEL	LARRY WAYNE		O	WA01	2012	7/13/2012	8208815
	JACKSON	DUANE		O	NY19	2012	3/21/2012	8209002
	JAFRI	KHIZAR		W	IL06	2012	1/8/2013	8209641
HONORABLE	JENKINS	LYNN		O	KS02	2012	5/11/2012	8205513
HONORABLE	JOHNSON	HENRY C. "HANK"	JR.	O	GA04	2012	5/2/2012	8205515
	JOTTE	RANDALL S.		O	MO02	2012	10/22/2012	8209273
	JOYCE	DAVID P.		O	OH14	2012	10/17/2012	8209218
	KALEMKARIAN	TIMOTHY CHARLES		D	CA26	2012	6/13/2012	8207707
HONORABLE	KAPTUR	MARCY		A	OH09	2012	5/15/2013	8210410
	KARCZEWSKI	MARIA		O	NJ08	2012	5/18/2012	8208610
HONORABLE	KEATING	WILLIAM R.		O	MA10	2012	5/15/2012	8205532
HONORABLE	KELLY	MIKE		X	PA03	2012	5/15/2012	8206899
HONORABLE	KELLY	MIKE		A	PA03	2012	9/20/2012	8208720
	KENDALL	JASON H.		D	FL07	2012	4/9/2012	8207708
HONORABLE	KILDEE	DALE E.		O	MI05	2012	5/7/2012	8205533
	KINARD	SYLVIA GAIL		O	NY11	2012	9/19/2012	8208751
HONORABLE	KIND	RON		O	WI03	2012	5/9/2012	9102106
HONORABLE	KING	PETER T.		O	NY03	2012	5/15/2012	8205535
HONORABLE	KLINE	JOHN		A	MN02	2012	5/14/2013	8210411
	KOSKINIEMI	STEPHEN		W	AZ08	2012	3/21/2012	8206977
	KOSKINIEMI	STEPHEN		O	AZ08	2012	9/12/2012	8208296
	KRAIL	GEORGE		O	IA01	2012	11/2/2012	8209393
